1.3265	75.20	0.0019	1
1.2741	48.70	0.0019	1
1.1781	17.70	0.0019	1
1.0996	6.39	0.0019	1
1.0123	2.40	0.0019	1
0.9250	2.40	0.0019	1
0.8378	4.80	0.0019	1
0.7505	8.80	0.0019	1
0.6021	11.20	0.0019	1
0.5672	14.60	0.0019	1
0.4800	17.20	0.0019	1
0.3927	18.40	0.0019	1
0.3054	19.20	0.0019	1
0.2182	20.70	0.0019	1
